x,y,s,Bx,By,Bs
-4.560000000000001552e-03,0.000000000000000000e+00,6.936239350201844900e-01,0.000000000000000000e+00,9.932508421286142739e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,6.946239350201843799e-01,0.000000000000000000e+00,9.739947047240160236e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,6.956239350201842697e-01,0.000000000000000000e+00,9.550732504387893576e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,6.966239350201841596e-01,0.000000000000000000e+00,9.364808886648446143e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,6.976239350201840494e-01,0.000000000000000000e+00,9.182121323764769888e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,6.986239350201839393e-01,0.000000000000000000e+00,9.002615958567857304e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,6.996239350201838292e-01,0.000000000000000000e+00,8.826239924764145081e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.006239350201837190e-01,0.000000000000000000e+00,8.652941325235190273e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.016239350201836089e-01,0.000000000000000000e+00,8.482669210838020626e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.026239350201834988e-01,0.000000000000000000e+00,8.315373559695578981e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.036239350201833886e-01,0.000000000000000000e+00,8.151005256966180335e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.046239350201832785e-01,0.000000000000000000e+00,7.989516075081888949e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.056239350201831684e-01,0.000000000000000000e+00,7.830858654445362055e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.066239350201830582e-01,0.000000000000000000e+00,7.674986484574954776e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.076239350201829481e-01,0.000000000000000000e+00,7.521853885688598203e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.086239350201828380e-01,0.000000000000000000e+00,7.371415990716611265e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.096239350201827278e-01,0.000000000000000000e+00,7.223628727733910626e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.106239350201826177e-01,0.000000000000000000e+00,7.078448802802682176e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.116239350201825076e-01,0.000000000000000000e+00,6.935833683216222068e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.126239350201823974e-01,0.000000000000000000e+00,6.795741581135312723e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.136239350201822873e-01,0.000000000000000000e+00,6.658131437608211245e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.146239350201821772e-01,0.000000000000000000e+00,6.522962906966091844e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.156239350201820670e-01,0.000000000000000000e+00,6.390196341585503703e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.166239350201819569e-01,0.000000000000000000e+00,6.259792777009595688e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.176239350201818468e-01,0.000000000000000000e+00,6.131713917420417853e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.186239350201817366e-01,0.000000000000000000e+00,6.005922121454576774e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.196239350201816265e-01,0.000000000000000000e+00,5.882380388353885062e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.206239350201815164e-01,0.000000000000000000e+00,5.761052344445072304e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.216239350201814062e-01,0.000000000000000000e+00,5.641902229939508261e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.226239350201812961e-01,0.000000000000000000e+00,5.524894886047096616e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.236239350201811860e-01,0.000000000000000000e+00,5.409995742396929430e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.246239350201810758e-01,0.000000000000000000e+00,5.297170804757606391e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.256239350201809657e-01,0.000000000000000000e+00,5.186386643051077959e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.266239350201808556e-01,0.000000000000000000e+00,5.077610379652962476e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.276239350201807454e-01,0.000000000000000000e+00,4.970809677973252703e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.286239350201806353e-01,0.000000000000000000e+00,4.865952731311152905e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.296239350201805252e-01,0.000000000000000000e+00,4.763008251977410290e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.306239350201804150e-01,0.000000000000000000e+00,4.661945460679017307e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.316239350201803049e-01,0.000000000000000000e+00,4.562734076159462998e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.326239350201801948e-01,0.000000000000000000e+00,4.465344305089527857e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.336239350201800846e-01,0.000000000000000000e+00,4.369746832202543729e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.346239350201799745e-01,0.000000000000000000e+00,4.275912810668503448e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.356239350201798644e-01,0.000000000000000000e+00,4.183813852702289622e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.366239350201797542e-01,0.000000000000000000e+00,4.093422020399769753e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.376239350201796441e-01,0.000000000000000000e+00,4.004709816797492015e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.386239350201795340e-01,0.000000000000000000e+00,3.917650177150154740e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.396239350201794238e-01,0.000000000000000000e+00,3.832216460421334573e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.406239350201793137e-01,0.000000000000000000e+00,3.748382440982471215e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.416239350201792035e-01,0.000000000000000000e+00,3.666122300515269310e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.426239350201790934e-01,0.000000000000000000e+00,3.585410620112964696e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.436239350201789833e-01,0.000000000000000000e+00,3.506222372575709244e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.446239350201788731e-01,0.000000000000000000e+00,3.428532914895766111e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.456239350201787630e-01,0.000000000000000000e+00,3.352317980928027231e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.466239350201786529e-01,0.000000000000000000e+00,3.277553674241462031e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.476239350201785427e-01,0.000000000000000000e+00,3.204216461147510117e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.486239350201784326e-01,0.000000000000000000e+00,3.132283163900948832e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.496239350201783225e-01,0.000000000000000000e+00,3.061730954069509947e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.506239350201782123e-01,0.000000000000000000e+00,2.992537346068098198e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.516239350201781022e-01,0.000000000000000000e+00,2.924680190853582318e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.526239350201779921e-01,0.000000000000000000e+00,2.858137669776734686e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.536239350201778819e-01,0.000000000000000000e+00,2.792888288587164897e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.546239350201777718e-01,0.000000000000000000e+00,2.728910871587704543e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.556239350201776617e-01,0.000000000000000000e+00,2.666184555934917721e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.566239350201775515e-01,0.000000000000000000e+00,2.604688786081660670e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.576239350201774414e-01,0.000000000000000000e+00,2.544403308358765374e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.586239350201773313e-01,0.000000000000000000e+00,2.485308165692159520e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.596239350201772211e-01,0.000000000000000000e+00,2.427383692452111247e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.606239350201771110e-01,0.000000000000000000e+00,2.370610509431508688e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.616239350201770009e-01,0.000000000000000000e+00,2.314969518949671918e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.626239350201768907e-01,0.000000000000000000e+00,2.260441900078963371e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.636239350201767806e-01,0.000000000000000000e+00,2.207009103990693021e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.646239350201766705e-01,0.000000000000000000e+00,2.154652849417649021e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.656239350201765603e-01,0.000000000000000000e+00,2.103355118230054981e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.666239350201764502e-01,0.000000000000000000e+00,2.053098151122175700e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.676239350201763401e-01,0.000000000000000000e+00,2.003864443406695641e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.686239350201762299e-01,0.000000000000000000e+00,1.955636740914079401e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.696239350201761198e-01,0.000000000000000000e+00,1.908398035994123866e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.706239350201760097e-01,0.000000000000000000e+00,1.862131563617098898e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.716239350201758995e-01,0.000000000000000000e+00,1.816820797571806799e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.726239350201757894e-01,0.000000000000000000e+00,1.772449446757900799e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.736239350201756793e-01,0.000000000000000000e+00,1.729001451570109840e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.746239350201755691e-01,0.000000000000000000e+00,1.686460980371662192e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.756239350201754590e-01,0.000000000000000000e+00,1.644812426054635636e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.766239350201753489e-01,0.000000000000000000e+00,1.604040402684841788e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.776239350201752387e-01,0.000000000000000000e+00,1.564129742228686972e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.786239350201751286e-01,0.000000000000000000e+00,1.525065491360077337e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.796239350201750185e-01,0.000000000000000000e+00,1.486832908344753144e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.806239350201749083e-01,0.000000000000000000e+00,1.449417460000106518e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.816239350201747982e-01,0.000000000000000000e+00,1.412804818728162449e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.826239350201746880e-01,0.000000000000000000e+00,1.376980859619650940e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.836239350201745779e-01,0.000000000000000000e+00,1.341931657627173187e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.846239350201744678e-01,0.000000000000000000e+00,1.307643484805231810e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.856239350201743576e-01,0.000000000000000000e+00,1.274102807615371544e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.866239350201742475e-01,0.000000000000000000e+00,1.241296284294266319e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.876239350201741374e-01,0.000000000000000000e+00,1.209210762282955567e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.886239350201740272e-01,0.000000000000000000e+00,1.177833275715323060e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.896239350201739171e-01,0.000000000000000000e+00,1.147151042963975159e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.906239350201738070e-01,0.000000000000000000e+00,1.117151464241743827e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.916239350201736968e-01,0.000000000000000000e+00,1.087822119257042183e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.926239350201735867e-01,0.000000000000000000e+00,1.059150764921310776e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.936239350201734766e-01,0.000000000000000000e+00,1.031125333106999590e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.946239350201733664e-01,0.000000000000000000e+00,1.003733928454218815e-03,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.956239350201732563e-01,0.000000000000000000e+00,9.769648262247323817e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.966239350201731462e-01,0.000000000000000000e+00,9.508064702014298788e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.976239350201730360e-01,0.000000000000000000e+00,9.252474706319552007e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.986239350201729259e-01,0.000000000000000000e+00,9.002766022149032545e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,7.996239350201728158e-01,0.000000000000000000e+00,8.758828021270506810e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.006239350201727056e-01,0.000000000000000000e+00,8.520551680903726754e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.016239350201725955e-01,0.000000000000000000e+00,8.287829564772009570e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.026239350201724854e-01,0.000000000000000000e+00,8.060555804523779691e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.036239350201723752e-01,0.000000000000000000e+00,7.838626081509375652e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.046239350201722651e-01,0.000000000000000000e+00,7.621937608900503872e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.056239350201721550e-01,0.000000000000000000e+00,7.410389114139927409e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.066239350201720448e-01,0.000000000000000000e+00,7.203880821708630788e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.076239350201719347e-01,0.000000000000000000e+00,7.002314436198642028e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.086239350201718246e-01,0.000000000000000000e+00,6.805593125679797054e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.096239350201717144e-01,0.000000000000000000e+00,6.613621505348845535e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.106239350201716043e-01,0.000000000000000000e+00,6.426305621450379216e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.116239350201714942e-01,0.000000000000000000e+00,6.243552935457940579e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.126239350201713840e-01,0.000000000000000000e+00,6.065272308505509575e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.136239350201712739e-01,0.000000000000000000e+00,5.891373986059022941e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.146239350201711638e-01,0.000000000000000000e+00,5.721769582817808368e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.156239350201710536e-01,0.000000000000000000e+00,5.556372067836855451e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.166239350201709435e-01,0.000000000000000000e+00,5.395095749859996504e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.176239350201708334e-01,0.000000000000000000e+00,5.237856262855484059e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.186239350201707232e-01,0.000000000000000000e+00,5.084570551745140740e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.196239350201706131e-01,0.000000000000000000e+00,4.935156858318523899e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.206239350201705030e-01,0.000000000000000000e+00,4.789534707323963203e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.216239350201703928e-01,0.000000000000000000e+00,4.647624892728837841e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.226239350201702827e-01,0.000000000000000000e+00,4.509349464141115251e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.236239350201701725e-01,0.000000000000000000e+00,4.374631713385143087e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.246239350201700624e-01,0.000000000000000000e+00,4.243396161224422675e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.256239350201699523e-01,0.000000000000000000e+00,4.115568544224611019e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.266239350201698421e-01,0.000000000000000000e+00,3.991075801750351834e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.276239350201697320e-01,0.000000000000000000e+00,3.869846063089239048e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.286239350201696219e-01,0.000000000000000000e+00,3.751808634697439710e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.296239350201695117e-01,0.000000000000000000e+00,3.636893987560711793e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.306239350201694016e-01,0.000000000000000000e+00,3.525033744665486942e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.316239350201692915e-01,0.000000000000000000e+00,3.416160668574700168e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.326239350201691813e-01,0.000000000000000000e+00,3.310208649103185620e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.336239350201690712e-01,0.000000000000000000e+00,3.207112691088072863e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.346239350201689611e-01,0.000000000000000000e+00,3.106808902249230480e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.356239350201688509e-01,0.000000000000000000e+00,3.009234481135622942e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.366239350201687408e-01,0.000000000000000000e+00,2.914327705153424452e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.376239350201686307e-01,0.000000000000000000e+00,2.822027918671759497e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.386239350201685205e-01,0.000000000000000000e+00,2.732275521202650530e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.396239350201684104e-01,0.000000000000000000e+00,2.645011955651290804e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.406239350201683003e-01,0.000000000000000000e+00,2.560179696633821259e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.416239350201681901e-01,0.000000000000000000e+00,2.477722238859049854e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.426239350201680800e-01,0.000000000000000000e+00,2.397584085571374389e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.436239350201679699e-01,0.000000000000000000e+00,2.319710737052497812e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.446239350201678597e-01,0.000000000000000000e+00,2.244048679178835466e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.456239350201677496e-01,0.000000000000000000e+00,2.170545372032841615e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.466239350201676395e-01,0.000000000000000000e+00,2.099149238565765094e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.476239350201675293e-01,0.000000000000000000e+00,2.029809653310083643e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.486239350201674192e-01,0.000000000000000000e+00,1.962476931139550175e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.496239350201673091e-01,0.000000000000000000e+00,1.897102316075568074e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.506239350201671989e-01,0.000000000000000000e+00,1.833637970138068398e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.516239350201670888e-01,0.000000000000000000e+00,1.772036962239924567e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.526239350201669787e-01,0.000000000000000000e+00,1.712253257123467164e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.536239350201668685e-01,0.000000000000000000e+00,1.654241704338314974e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.546239350201667584e-01,0.000000000000000000e+00,1.597958027259521806e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.556239350201666483e-01,0.000000000000000000e+00,1.543358812145344673e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.566239350201665381e-01,0.000000000000000000e+00,1.490401497234263072e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.576239350201664280e-01,0.000000000000000000e+00,1.439044361880387961e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.586239350201663179e-01,0.000000000000000000e+00,1.389246515727424701e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.596239350201662077e-01,0.000000000000000000e+00,1.340967887920637824e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.606239350201660976e-01,0.000000000000000000e+00,1.294169216356878067e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.616239350201659875e-01,0.000000000000000000e+00,1.248812036972752736e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.626239350201658773e-01,0.000000000000000000e+00,1.204858673071023534e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.636239350201657672e-01,0.000000000000000000e+00,1.162272224685498046e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.646239350201656571e-01,0.000000000000000000e+00,1.121016557984729834e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.656239350201655469e-01,0.000000000000000000e+00,1.081056294715098922e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.666239350201654368e-01,0.000000000000000000e+00,1.042356801683663660e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.676239350201653266e-01,0.000000000000000000e+00,1.004884180281509850e-04,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.686239350201652165e-01,0.000000000000000000e+00,9.686052560482710870e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.696239350201651064e-01,0.000000000000000000e+00,9.334875682785868554e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.706239350201649962e-01,0.000000000000000000e+00,8.994993596713962377e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.716239350201648861e-01,0.000000000000000000e+00,8.666095660229808015e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.726239350201647760e-01,0.000000000000000000e+00,8.347878059647050790e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.736239350201646658e-01,0.000000000000000000e+00,8.040043707465817997e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.746239350201645557e-01,0.000000000000000000e+00,7.742302140677298158e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.756239350201644456e-01,0.000000000000000000e+00,7.454369419548230165e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.766239350201643354e-01,0.000000000000000000e+00,7.175968026898898219e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.776239350201642253e-01,0.000000000000000000e+00,6.906826767885043607e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.786239350201641152e-01,0.000000000000000000e+00,6.646680670298815230e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.796239350201640050e-01,0.000000000000000000e+00,6.395270885399854336e-05,-0.000000000000000000e+00
-4.560000000000001552e-03,0.000000000000000000e+00,8.806239350201638949e-01,0.000000000000000000e+00,6.152344589291613682e-05,-0.000000000000000000e+00
