x,y,z,phi_m,Ax,Ay,Az,Bx,By,Bz
0.78640548, 0, 0.53370575, -0.00055805306, 0.01585078, -3.8234243e-06, 0.0043616781, -0.0003601089, 0.049204799, 0.0019866434
0.78590548, 0, 0.53457178, -0.00055993103, 0.015776231, -3.8836179e-06, 0.00435752, -0.00034689358, 0.048333987, 0.0019422072
0.78540548, 0, 0.5354378, -0.00056176408, 0.015701796, -3.9426908e-06, 0.0043531224, -0.00033374962, 0.047474857, 0.0018981343
0.78490548, 0, 0.53630383, -0.00056355256, 0.015627481, -4.000649e-06, 0.0043484896, -0.00032068091, 0.046627342, 0.0018544334
0.78440548, 0, 0.53716985, -0.00056529685, 0.01555329, -4.0574986e-06, 0.0043436259, -0.00030769147, 0.045791376, 0.0018111136
0.78390548, 0, 0.53803588, -0.00056699732, 0.015479229, -4.1132459e-06, 0.0043385357, -0.00029478545, 0.044966894, 0.0017681842
0.78340548, 0, 0.53890191, -0.00056865435, 0.015405303, -4.1678975e-06, 0.0043332231, -0.00028196713, 0.044153831, 0.001725655
0.78290548, 0, 0.53976793, -0.00057026834, 0.015331518, -4.2214598e-06, 0.0043276924, -0.00026924089, 0.043352123, 0.0016835359
0.78240548, 0, 0.54063396, -0.0005718397, 0.015257877, -4.2739396e-06, 0.0043219478, -0.0002566112, 0.042561705, 0.0016418369
0.78190548, 0, 0.54149998, -0.00057336884, 0.015184386, -4.3253438e-06, 0.0043159936, -0.0002440826, 0.041782514, 0.0016005683
0.78140548, 0, 0.54236601, -0.00057485619, 0.01511105, -4.3756793e-06, 0.0043098337, -0.00023165969, 0.041014484, 0.0015597404
0.78090548, 0, 0.54323203, -0.0005763022, 0.015037873, -4.4249535e-06, 0.0043034725, -0.00021934706, 0.040257551, 0.0015193636
0.78040548, 0, 0.54409806, -0.00057770731, 0.014964861, -4.4731734e-06, 0.0042969139, -0.00020714936, 0.03951165, 0.0014794481
0.77990548, 0, 0.54496408, -0.00057907198, 0.014892018, -4.5203465e-06, 0.0042901621, -0.00019507117, 0.038776715, 0.0014400042
0.77940548, 0, 0.54583011, -0.0005803967, 0.014819349, -4.5664804e-06, 0.004283221, -0.00018311709, 0.038052678, 0.0014010421
0.77890548, 0, 0.54669613, -0.00058168194, 0.014746857, -4.6115826e-06, 0.0042760948, -0.00017129161, 0.037339474, 0.0013625718
0.77840548, 0, 0.54756216, -0.0005829282, 0.014674548, -4.655661e-06, 0.0042687874, -0.00015959919, 0.036637033, 0.0013246029
0.77790548, 0, 0.54842818, -0.00058413599, 0.014602426, -4.6987234e-06, 0.0042613028, -0.00014804415, 0.035945286, 0.001287145
0.77740548, 0, 0.54929421, -0.00058530582, 0.014530496, -4.7407779e-06, 0.0042536449, -0.00013663074, 0.035264162, 0.0012502072
0.77690548, 0, 0.55016024, -0.00058643822, 0.014458761, -4.7818326e-06, 0.0042458177, -0.00012536304, 0.03459359, 0.0012137982
0.77640548, 0, 0.55102626, -0.00058753372, 0.014387225, -4.8218957e-06, 0.0042378249, -0.00011424502, 0.033933497, 0.0011779264
0.77590548, 0, 0.55189229, -0.00058859288, 0.014315894, -4.8609756e-06, 0.0042296704, -0.00010328047, 0.033283808, 0.0011425998
0.77540548, 0, 0.55275831, -0.00058961623, 0.014244771, -4.8990807e-06, 0.0042213581, -9.247303e-05, 0.032644447, 0.0011078257
0.77490548, 0, 0.55362434, -0.00059060435, 0.01417386, -4.9362197e-06, 0.0042128918, -8.1826146e-05, 0.032015338, 0.0010736112
0.77440548, 0, 0.55449036, -0.0005915578, 0.014103165, -4.9724012e-06, 0.0042042751, -7.1343093e-05, 0.0313964, 0.0010399625
0.77390548, 0, 0.55535639, -0.00059247715, 0.01403269, -5.007634e-06, 0.0041955117, -6.1026952e-05, 0.030787555, 0.0010068856
0.77340548, 0, 0.55622241, -0.000593363, 0.013962438, -5.0419271e-06, 0.0041866055, -5.0880609e-05, 0.03018872, 0.00097438567
0.77290548, 0, 0.55708844, -0.00059421591, 0.013892414, -5.0752894e-06, 0.00417756, -4.0906752e-05, 0.029599811, 0.00094246739
0.77240548, 0, 0.55795446, -0.0005950365, 0.013822621, -5.10773e-06, 0.0041683788, -3.1107866e-05, 0.029020744, 0.00091113485
0.77190548, 0, 0.55882049, -0.00059582535, 0.013753063, -5.1392583e-06, 0.0041590655, -2.1486233e-05, 0.028451431, 0.00088039151
0.77140548, 0, 0.55968651, -0.00059658307, 0.013683743, -5.1698834e-06, 0.0041496237, -1.2043929e-05, 0.027891785, 0.00085024022
0.77090548, 0, 0.56055254, -0.00059731026, 0.013614665, -5.1996148e-06, 0.0041400568, -2.7828228e-06, 0.027341715, 0.00082068324
0.77040548, 0, 0.56141857, -0.00059800752, 0.013545832, -5.228462e-06, 0.0041303684, 6.2954271e-06, 0.02680113, 0.00079172219
0.76990548, 0, 0.56228459, -0.00059867547, 0.013477248, -5.2564346e-06, 0.0041205618, 1.5189372e-05, 0.026269937, 0.0007633581
0.76940548, 0, 0.56315062, -0.00059931471, 0.013408915, -5.2835422e-06, 0.0041106405, 2.3897777e-05, 0.025748042, 0.0007355914
0.76890548, 0, 0.56401664, -0.00059992586, 0.013340837, -5.3097947e-06, 0.0041006078, 3.2419617e-05, 0.025235348, 0.00070842192
0.76840548, 0, 0.56488267, -0.00060050952, 0.013273017, -5.3352019e-06, 0.004090467, 4.0754085e-05, 0.02473176, 0.0006818489
0.76790548, 0, 0.56574869, -0.0006010663, 0.013205458, -5.3597738e-06, 0.0040802214, 4.8900587e-05, 0.024237177, 0.00065587103
0.76740548, 0, 0.56661472, -0.00060159682, 0.013138162, -5.3835202e-06, 0.0040698743, 5.6858744e-05, 0.0237515, 0.00063048643
0.76690548, 0, 0.56748074, -0.00060210168, 0.013071134, -5.4064514e-06, 0.0040594288, 6.4628388e-05, 0.023274629, 0.00060569266
0.76640548, 0, 0.56834677, -0.00060258148, 0.013004375, -5.4285774e-06, 0.0040488882, 7.2209565e-05, 0.022806461, 0.00058148677
0.76590548, 0, 0.56921279, -0.00060303684, 0.012937888, -5.4499084e-06, 0.0040382554, 7.9602526e-05, 0.022346893, 0.00055786532
0.76540548, 0, 0.57007882, -0.00060346833, 0.012871676, -5.4704548e-06, 0.0040275337, 8.6807725e-05, 0.021895821, 0.00053482435
0.76490548, 0, 0.57094485, -0.00060387657, 0.012805742, -5.4902268e-06, 0.0040167261, 9.3825815e-05, 0.02145314, 0.00051235949
0.76440548, 0, 0.57181087, -0.00060426214, 0.012740087, -5.5092347e-06, 0.0040058355, 0.00010065763, 0.021018744, 0.00049046588
0.76390548, 0, 0.5726769, -0.00060462562, 0.012674714, -5.5274891e-06, 0.003994865, 0.00010730421, 0.020592526, 0.0004691383
0.76340548, 0, 0.57354292, -0.00060496759, 0.012609626, -5.5450004e-06, 0.0039838173, 0.00011376672, 0.020174379, 0.00044837111
0.76290548, 0, 0.57440895, -0.00060528864, 0.012544825, -5.561779e-06, 0.0039726955, 0.00012004654, 0.019764195, 0.00042815835
0.76240548, 0, 0.57527497, -0.00060558933, 0.012480313, -5.5778355e-06, 0.0039615023, 0.00012614517, 0.019361865, 0.0004084937
0.76190548, 0, 0.576141, -0.00060587022, 0.012416092, -5.5931804e-06, 0.0039502406, 0.00013206426, 0.01896728, 0.00038937056
0.76140548, 0, 0.57700702, -0.00060613186, 0.012352163, -5.6078242e-06, 0.003938913, 0.00013780558, 0.01858033, 0.00037078204
0.76090548, 0, 0.57787305, -0.0006063748, 0.012288529, -5.6217776e-06, 0.0039275224, 0.00014337105, 0.018200907, 0.00035272101
0.76040548, 0, 0.57873907, -0.0006065996, 0.012225192, -5.6350512e-06, 0.0039160713, 0.00014876266, 0.017828898, 0.00033518009
0.75990548, 0, 0.5796051, -0.00060680677, 0.012162154, -5.6476555e-06, 0.0039045623, 0.00015398254, 0.017464196, 0.00031815171
0.75940548, 0, 0.58047112, -0.00060699684, 0.012099415, -5.6596011e-06, 0.0038929982, 0.00015903288, 0.017106688, 0.00030162809
0.75890548, 0, 0.58133715, -0.00060717034, 0.012036978, -5.6708987e-06, 0.0038813813, 0.00016391599, 0.016756265, 0.00028560129
0.75840548, 0, 0.58220318, -0.00060732777, 0.011974844, -5.6815588e-06, 0.0038697143, 0.00016863422, 0.016412817, 0.0002700632
0.75790548, 0, 0.5830692, -0.00060746964, 0.011913014, -5.691592e-06, 0.0038579995, 0.00017319003, 0.016076233, 0.00025500559
0.75740548, 0, 0.58393523, -0.00060759643, 0.011851491, -5.7010089e-06, 0.0038462394, 0.00017758591, 0.015746404, 0.00024042008
0.75690548, 0, 0.58480125, -0.00060770863, 0.011790274, -5.7098199e-06, 0.0038344363, 0.00018182443, 0.01542322, 0.00022629818
0.75640548, 0, 0.58566728, -0.00060780672, 0.011729366, -5.7180357e-06, 0.0038225927, 0.0001859082, 0.015106571, 0.0002126313
0.75590548, 0, 0.5865333, -0.00060789116, 0.011668767, -5.7256666e-06, 0.0038107106, 0.0001898399, 0.01479635, 0.00019941075
0.75540548, 0, 0.58739933, -0.00060796242, 0.011608479, -5.7327231e-06, 0.0037987925, 0.00019362223, 0.014492448, 0.00018662776
0.75490548, 0, 0.58826535, -0.00060802094, 0.011548502, -5.7392157e-06, 0.0037868405, 0.00019725794, 0.014194756, 0.00017427352
0.75440548, 0, 0.58913138, -0.00060806716, 0.011488837, -5.7451546e-06, 0.0037748568, 0.00020074982, 0.013903168, 0.00016233912
0.75390548, 0, 0.5899974, -0.00060810151, 0.011429486, -5.7505502e-06, 0.0037628435, 0.00020410067, 0.013617578, 0.00015081564
0.75340548, 0, 0.59086343, -0.00060812442, 0.011370448, -5.7554128e-06, 0.0037508027, 0.00020731334, 0.01333788, 0.00013969412
0.75290548, 0, 0.59172945, -0.00060813629, 0.011311724, -5.7597525e-06, 0.0037387365, 0.00021039068, 0.013063968, 0.00012896557
0.75240548, 0, 0.59259548, -0.00060813753, 0.011253316, -5.7635797e-06, 0.0037266468, 0.00021333558, 0.01279574, 0.00011862101
0.75190548, 0, 0.59346151, -0.00060812854, 0.011195224, -5.7669042e-06, 0.0037145355, 0.00021615092, 0.01253309, 0.00010865145
0.75140548, 0, 0.59432753, -0.0006081097, 0.011137447, -5.7697363e-06, 0.0037024048, 0.00021883959, 0.012275917, 9.9047943e-05
0.75090548, 0, 0.59519356, -0.00060808138, 0.011079987, -5.7720858e-06, 0.0036902563, 0.0002214045, 0.012024121, 8.9801557e-05
0.75040548, 0, 0.59605958, -0.00060804396, 0.011022844, -5.7739627e-06, 0.003678092, 0.00022384853, 0.011777599, 8.0903412e-05
0.74990548, 0, 0.59692561, -0.00060799778, 0.010966018, -5.7753769e-06, 0.0036659137, 0.00022617458, 0.011536253, 7.2344685e-05
0.74940548, 0, 0.59779163, -0.0006079432, 0.010909509, -5.776338e-06, 0.0036537231, 0.00022838553, 0.011299985, 6.4116623e-05
0.74890548, 0, 0.59865766, -0.00060788056, 0.010853318, -5.7768559e-06, 0.003641522, 0.00023048424, 0.011068698, 5.6210556e-05
0.74840548, 0, 0.59952368, -0.00060781019, 0.010797444, -5.7769401e-06, 0.0036293121, 0.00023247357, 0.010842295, 4.8617903e-05
0.74790548, 0, 0.60038971, -0.0006077324, 0.010741888, -5.7766003e-06, 0.003617095, 0.00023435634, 0.010620682, 4.1330188e-05
0.74740548, 0, 0.60125573, -0.00060764752, 0.010686649, -5.7758458e-06, 0.0036048724, 0.00023613535, 0.010403764, 3.4339044e-05
0.74690548, 0, 0.60212176, -0.00060755584, 0.010631727, -5.7746861e-06, 0.0035926458, 0.00023781337, 0.010191451, 2.7636225e-05
0.74640548, 0, 0.60298779, -0.00060745767, 0.010577123, -5.7731305e-06, 0.0035804168, 0.00023939316, 0.0099836495, 2.121361e-05
0.74590548, 0, 0.60385381, -0.00060735329, 0.010522836, -5.7711882e-06, 0.0035681869, 0.00024087743, 0.009780271, 1.5063212e-05
0.74540548, 0, 0.60471984, -0.00060724297, 0.010468865, -5.7688685e-06, 0.0035559577, 0.00024226885, 0.0095812266, 9.1771819e-06
0.74490548, 0, 0.60558586, -0.000607127, 0.010415211, -5.7661803e-06, 0.0035437304, 0.00024357007, 0.0093864289, 3.5478142e-06
0.74440548, 0, 0.60645189, -0.00060700564, 0.010361873, -5.7631327e-06, 0.0035315067, 0.00024478368, 0.009195792, -1.8324507e-06
0.74390548, 0, 0.60731791, -0.00060687913, 0.01030885, -5.7597347e-06, 0.0035192877, 0.00024591226, 0.0090092313, -6.971023e-06
0.74340548, 0, 0.60818394, -0.00060674773, 0.010256143, -5.7559949e-06, 0.003507075, 0.00024695831, 0.0088266634, -1.1875162e-05
0.74290548, 0, 0.60904996, -0.00060661168, 0.01020375, -5.7519222e-06, 0.0034948697, 0.00024792433, 0.0086480062, -1.6551974e-05
0.74240548, 0, 0.60991599, -0.00060647121, 0.010151672, -5.7475253e-06, 0.0034826732, 0.00024881276, 0.0084731791, -2.1008414e-05
0.74190548, 0, 0.61078201, -0.00060632656, 0.010099907, -5.7428126e-06, 0.0034704868, 0.00024962598, 0.0083021027, -2.5251284e-05
0.74140548, 0, 0.61164804, -0.00060617792, 0.010048454, -5.7377927e-06, 0.0034583116, 0.00025036634, 0.0081346989, -2.9287233e-05
0.74090548, 0, 0.61251406, -0.00060602553, 0.0099973143, -5.732474e-06, 0.0034461489, 0.00025103616, 0.0079708911, -3.3122761e-05
0.74040548, 0, 0.61338009, -0.00060586958, 0.0099464856, -5.7268647e-06, 0.0034339997, 0.0002516377, 0.0078106038, -3.6764217e-05
0.73990548, 0, 0.61424612, -0.00060571028, 0.0098959676, -5.7209732e-06, 0.0034218653, 0.00025217318, 0.0076537629, -4.0217803e-05
0.73940548, 0, 0.61511214, -0.00060554781, 0.0098457594, -5.7148075e-06, 0.0034097467, 0.00025264477, 0.0075002957, -4.3489577e-05
0.73890548, 0, 0.61597817, -0.00060538237, 0.0097958602, -5.7083757e-06, 0.003397645, 0.0002530546, 0.0073501306, -4.6585451e-05
0.73840548, 0, 0.61684419, -0.00060521413, 0.0097462692, -5.7016858e-06, 0.0033855613, 0.00025340476, 0.0072031973, -4.9511199e-05
0.73790548, 0, 0.61771022, -0.00060504327, 0.0096969853, -5.6947457e-06, 0.0033734965, 0.00025369728, 0.0070594271, -5.2272454e-05
0.73740548, 0, 0.61857624, -0.00060486995, 0.0096480077, -5.687563e-06, 0.0033614516, 0.00025393418, 0.0069187522, -5.4874714e-05
0.73690548, 0, 0.61944227, -0.00060469434, 0.0095993354, -5.6801456e-06, 0.0033494277, 0.00025411739, 0.0067811061, -5.7323343e-05
0.73640548, 0, 0.62030829, -0.0006045166, 0.0095509674, -5.6725011e-06, 0.0033374256, 0.00025424883, 0.0066464238, -5.9623573e-05
0.73590548, 0, 0.62117432, -0.00060433687, 0.0095029025, -5.6646369e-06, 0.0033254463, 0.00025433037, 0.0065146413, -6.1780508e-05
0.73540548, 0, 0.62204034, -0.00060415531, 0.0094551399, -5.6565605e-06, 0.0033134906, 0.00025436382, 0.0063856959, -6.3799124e-05
0.73490548, 0, 0.62290637, -0.00060397205, 0.0094076782, -5.6482793e-06, 0.0033015594, 0.00025435098, 0.0062595262, -6.5684274e-05
0.73440548, 0, 0.62377239, -0.00060378723, 0.0093605165, -5.6398005e-06, 0.0032896535, 0.00025429357, 0.0061360718, -6.7440686e-05
0.73390548, 0, 0.62463842, -0.00060360099, 0.0093136536, -5.6311314e-06, 0.0032777738, 0.00025419329, 0.0060152736, -6.9072971e-05
0.73340548, 0, 0.62550445, -0.00060341344, 0.0092670883, -5.6222789e-06, 0.0032659209, 0.00025405179, 0.0058970736, -7.0585617e-05
0.73290548, 0, 0.62637047, -0.00060322472, 0.0092208194, -5.6132501e-06, 0.0032540958, 0.00025387069, 0.0057814152, -7.1982998e-05
0.73240548, 0, 0.6272365, -0.00060303493, 0.0091748457, -5.604052e-06, 0.0032422991, 0.00025365155, 0.0056682425, -7.3269371e-05
0.73190548, 0, 0.62810252, -0.0006028442, 0.0091291658, -5.5946913e-06, 0.0032305315, 0.00025339589, 0.0055575012, -7.444888e-05
0.73140548, 0, 0.62896855, -0.00060265262, 0.0090837787, -5.5851747e-06, 0.0032187937, 0.00025310522, 0.0054491376, -7.5525555e-05
0.73090548, 0, 0.62983457, -0.00060246031, 0.009038683, -5.575509e-06, 0.0032070865, 0.00025278096, 0.0053430995, -7.6503317e-05
0.73040548, 0, 0.6307006, -0.00060226737, 0.0089938773, -5.5657007e-06, 0.0031954104, 0.00025242453, 0.0052393355, -7.7385974e-05
0.72990548, 0, 0.63156662, -0.00060207388, 0.0089493604, -5.5557563e-06, 0.0031837661, 0.00025203728, 0.0051377954, -7.8177228e-05
0.72940548, 0, 0.63243265, -0.00060187995, 0.0089051309, -5.545682e-06, 0.0031721541, 0.00025162055, 0.0050384299, -7.888067e-05
0.72890548, 0, 0.63329867, -0.00060168567, 0.0088611874, -5.5354843e-06, 0.0031605752, 0.00025117562, 0.0049411907, -7.9499787e-05
0.72840548, 0, 0.6341647, -0.00060149111, 0.0088175287, -5.5251694e-06, 0.0031490298, 0.00025070372, 0.0048460307, -8.003796e-05
0.72790548, 0, 0.63503073, -0.00060129636, 0.0087741533, -5.5147433e-06, 0.0031375186, 0.00025020607, 0.0047529035, -8.0498466e-05
0.72740548, 0, 0.63589675, -0.0006011015, 0.0087310597, -5.504212e-06, 0.003126042, 0.00024968384, 0.0046617638, -8.0884481e-05
0.72690548, 0, 0.63676278, -0.0006009066, 0.0086882467, -5.4935816e-06, 0.0031146005, 0.00024913815, 0.0045725673, -8.1199077e-05
0.72640548, 0, 0.6376288, -0.00060071174, 0.0086457127, -5.4828577e-06, 0.0031031947, 0.0002485701, 0.0044852704, -8.1445231e-05
0.72590548, 0, 0.63849483, -0.00060051699, 0.0086034564, -5.4720463e-06, 0.0030918251, 0.00024798075, 0.0043998308, -8.1625821e-05
0.72540548, 0, 0.63936085, -0.00060032241, 0.0085614763, -5.4611528e-06, 0.003080492, 0.00024737112, 0.0043162066, -8.1743632e-05
0.72490548, 0, 0.64022688, -0.00060012806, 0.0085197709, -5.450183e-06, 0.003069196, 0.00024674222, 0.0042343572, -8.1801357e-05
0.72440548, 0, 0.6410929, -0.000599934, 0.0084783387, -5.4391421e-06, 0.0030579374, 0.000246095, 0.0041542427, -8.1801598e-05
0.72390548, 0, 0.64195893, -0.0005997403, 0.0084371784, -5.4280357e-06, 0.0030467167, 0.00024543038, 0.0040758242, -8.1746872e-05
0.72340548, 0, 0.64282495, -0.000599547, 0.0083962883, -5.4168689e-06, 0.0030355343, 0.00024474928, 0.0039990634, -8.1639613e-05
0.72290548, 0, 0.64369098, -0.00059935416, 0.0083556671, -5.405647e-06, 0.0030243905, 0.00024405257, 0.0039239232, -8.1482171e-05
0.72240548, 0, 0.644557, -0.00059916183, 0.0083153132, -5.3943749e-06, 0.0030132858, 0.00024334108, 0.003850367, -8.127682e-05
0.72190548, 0, 0.64542303, -0.00059897006, 0.0082752251, -5.3830578e-06, 0.0030022204, 0.00024261564, 0.0037783593, -8.1025755e-05
0.72140548, 0, 0.64628906, -0.00059877889, 0.0082354013, -5.3717004e-06, 0.0029911947, 0.00024187701, 0.0037078651, -8.0731098e-05
0.72090548, 0, 0.64715508, -0.00059858836, 0.0081958403, -5.3603075e-06, 0.0029802091, 0.00024112597, 0.0036388505, -8.0394897e-05
0.72040548, 0, 0.64802111, -0.00059839853, 0.0081565405, -5.3488839e-06, 0.0029692638, 0.00024036322, 0.0035712823, -8.0019129e-05
0.71990548, 0, 0.64888713, -0.00059820942, 0.0081175006, -5.337434e-06, 0.0029583591, 0.00023958946, 0.0035051278, -7.9605697e-05
0.71940548, 0, 0.64975316, -0.00059802107, 0.0080787188, -5.3259625e-06, 0.0029474953, 0.00023880533, 0.0034403555, -7.9156436e-05
0.71890548, 0, 0.65061918, -0.00059783352, 0.0080401937, -5.3144735e-06, 0.0029366728, 0.00023801146, 0.0033769344, -7.867311e-05
0.71840548, 0, 0.65148521, -0.0005976468, 0.0080019238, -5.3029715e-06, 0.0029258916, 0.00023720844, 0.003314834, -7.8157413e-05
0.71790548, 0, 0.65235123, -0.00059746094, 0.0079639075, -5.2914607e-06, 0.0029151521, 0.00023639679, 0.003254025, -7.7610968e-05
0.71740548, 0, 0.65321726, -0.00059727598, 0.0079261434, -5.279945e-06, 0.0029044545, 0.00023557704, 0.0031944783, -7.703533e-05
0.71690548, 0, 0.65408328, -0.00059709195, 0.0078886297, -5.2684284e-06, 0.0028937991, 0.00023474965, 0.0031361659, -7.6431982e-05
0.71640548, 0, 0.65494931, -0.00059690886, 0.0078513652, -5.256915e-06, 0.0028831859, 0.00023391508, 0.0030790601, -7.5802341e-05
0.71590548, 0, 0.65581533, -0.00059672675, 0.0078143481, -5.2454083e-06, 0.0028726153, 0.00023307372, 0.003023134, -7.5147757e-05
0.71540548, 0, 0.65668136, -0.00059654564, 0.0077775769, -5.2339122e-06, 0.0028620874, 0.00023222596, 0.0029683614, -7.4469516e-05
0.71490548, 0, 0.65754739, -0.00059636555, 0.0077410502, -5.2224302e-06, 0.0028516024, 0.00023137216, 0.0029147166, -7.3768838e-05
0.71440548, 0, 0.65841341, -0.0005961865, 0.0077047664, -5.2109659e-06, 0.0028411605, 0.00023051267, 0.0028621745, -7.3046887e-05
0.71390548, 0, 0.65927944, -0.00059600852, 0.007668724, -5.1995225e-06, 0.0028307617, 0.00022964781, 0.0028107107, -7.230477e-05
0.71340548, 0, 0.66014546, -0.00059583163, 0.0076329214, -5.1881035e-06, 0.0028204063, 0.00022877791, 0.0027603013, -7.154354e-05
0.71290548, 0, 0.66101149, -0.00059565584, 0.0075973571, -5.1767121e-06, 0.0028100944, 0.00022790328, 0.0027109229, -7.0764205e-05
0.71240548, 0, 0.66187751, -0.00059548117, 0.0075620296, -5.1653514e-06, 0.0027998261, 0.00022702426, 0.0026625528, -6.9967726e-05
0.71190548, 0, 0.66274354, -0.00059530763, 0.0075269373, -5.1540244e-06, 0.0027896015, 0.00022614117, 0.0026151688, -6.9155024e-05
0.71140548, 0, 0.66360956, -0.00059513525, 0.0074920789, -5.1427342e-06, 0.0027794208, 0.00022525434, 0.0025687491, -6.8326981e-05
0.71090548, 0, 0.66447559, -0.00059496404, 0.0074574527, -5.1314836e-06, 0.0027692839, 0.00022436413, 0.0025232725, -6.7484446e-05
0.71040548, 0, 0.66534161, -0.000594794, 0.0074230572, -5.1202755e-06, 0.0027591911, 0.00022347088, 0.0024787185, -6.6628232e-05
0.70990548, 0, 0.66620764, -0.00059462516, 0.007388891, -5.1091126e-06, 0.0027491424, 0.00022257497, 0.0024350667, -6.575912e-05
0.70940548, 0, 0.66707366, -0.00059445753, 0.0073549525, -5.0979976e-06, 0.0027391378, 0.00022167678, 0.0023922976, -6.4877861e-05
0.70890548, 0, 0.66793969, -0.00059429111, 0.0073212402, -5.086933e-06, 0.0027291775, 0.0002207767, 0.0023503919, -6.3985172e-05
0.70840548, 0, 0.66880572, -0.00059412592, 0.0072877528, -5.0759216e-06, 0.0027192614, 0.00021987512, 0.0023093307, -6.3081739e-05
0.70790548, 0, 0.66967174, -0.00059396198, 0.0072544886, -5.0649657e-06, 0.0027093897, 0.00021897243, 0.0022690959, -6.2168219e-05
0.70740548, 0, 0.67053777, -0.00059379928, 0.0072214462, -5.0540677e-06, 0.0026995624, 0.00021806902, 0.0022296694, -6.1245238e-05
0.70690548, 0, 0.67140379, -0.00059363783, 0.0071886241, -5.0432301e-06, 0.0026897795, 0.0002171653, 0.0021910338, -6.0313392e-05
0.70640548, 0, 0.67226982, -0.00059347765, 0.0071560209, -5.0324553e-06, 0.002680041, 0.00021626163, 0.002153172, -5.9373254e-05
0.70590548, 0, 0.67313584, -0.00059331874, 0.0071236351, -5.0217454e-06, 0.0026703469, 0.0002153584, 0.0021160672, -5.842537e-05
0.70540548, 0, 0.67400187, -0.0005931611, 0.0070914653, -5.0111028e-06, 0.0026606974, 0.00021445596, 0.002079703, -5.7470265e-05
0.70490548, 0, 0.67486789, -0.00059300474, 0.00705951, -5.0005297e-06, 0.0026510923, 0.00021355467, 0.0020440634, -5.650844e-05
0.70440548, 0, 0.67573392, -0.00059284967, 0.0070277678, -4.9900283e-06, 0.0026415317, 0.00021265485, 0.0020091329, -5.5540381e-05
0.70390548, 0, 0.67659994, -0.00059269589, 0.0069962373, -4.9796007e-06, 0.0026320156, 0.00021175682, 0.0019748961, -5.4566554e-05
0.70340548, 0, 0.67746597, -0.0005925434, 0.0069649169, -4.969249e-06, 0.0026225439, 0.00021086086, 0.001941338, -5.3587406e-05
0.70290548, 0, 0.678332, -0.00059239221, 0.0069338054, -4.9589755e-06, 0.0026131167, 0.00020996727, 0.0019084441, -5.2603371e-05
0.70240548, 0, 0.67919802, -0.00059224232, 0.0069029013, -4.9487821e-06, 0.0026037339, 0.00020907628, 0.0018761999, -5.1614865e-05
0.70190548, 0, 0.68006405, -0.00059209374, 0.0068722032, -4.938671e-06, 0.0025943955, 0.00020818814, 0.0018445916, -5.0622291e-05
0.70140548, 0, 0.68093007, -0.00059194646, 0.0068417096, -4.9286442e-06, 0.0025851014, 0.00020730306, 0.0018136054, -4.9626036e-05
0.70090548, 0, 0.6817961, -0.00059180048, 0.0068114193, -4.9187038e-06, 0.0025758517, 0.00020642124, 0.001783228, -4.8626474e-05
0.70040548, 0, 0.68266212, -0.00059165581, 0.0067813309, -4.9088519e-06, 0.0025666463, 0.00020554285, 0.0017534463, -4.7623968e-05
0.69990548, 0, 0.68352815, -0.00059151245, 0.0067514429, -4.8990905e-06, 0.0025574851, 0.00020466805, 0.0017242475, -4.661887e-05
0.69940548, 0, 0.68439417, -0.0005913704, 0.006721754, -4.8894218e-06, 0.0025483681, 0.00020379699, 0.0016956191, -4.5611523e-05
0.69890548, 0, 0.6852602, -0.00059122966, 0.0066922628, -4.8798476e-06, 0.0025392952, 0.00020292979, 0.0016675488, -4.4602262e-05
0.69840548, 0, 0.68612622, -0.00059109022, 0.0066629681, -4.8703702e-06, 0.0025302664, 0.00020206658, 0.0016400248, -4.3591414e-05
0.69790548, 0, 0.68699225, -0.00059095209, 0.0066338684, -4.8609915e-06, 0.0025212816, 0.00020120746, 0.0016130352, -4.2579304e-05
0.69740548, 0, 0.68785827, -0.00059081526, 0.0066049625, -4.8517137e-06, 0.0025123407, 0.00020035253, 0.0015865687, -4.1566249e-05
0.69690548, 0, 0.6887243, -0.00059067974, 0.006576249, -4.8425389e-06, 0.0025034436, 0.00019950187, 0.0015606141, -4.0552562e-05
0.69640548, 0, 0.68959033, -0.00059054552, 0.0065477266, -4.833469e-06, 0.0024945903, 0.00019865557, 0.0015351603, -3.9538552e-05
0.69590548, 0, 0.69045635, -0.0005904126, 0.0065193941, -4.8245063e-06, 0.0024857807, 0.0001978137, 0.0015101968, -3.8524524e-05
0.69540548, 0, 0.69132238, -0.00059028098, 0.00649125, -4.8156529e-06, 0.0024770147, 0.00019697633, 0.0014857129, -3.7510776e-05
0.69490548, 0, 0.6921884, -0.00059015065, 0.0064632931, -4.8069108e-06, 0.0024682923, 0.00019614353, 0.0014616986, -3.6497601e-05
0.69440548, 0, 0.69305443, -0.00059002161, 0.0064355222, -4.7982823e-06, 0.0024596132, 0.00019531536, 0.0014381437, -3.548529e-05
0.69390548, 0, 0.69392045, -0.00058989387, 0.006407936, -4.7897694e-06, 0.0024509774, 0.00019449188, 0.0014150385, -3.4474126e-05
0.69340548, 0, 0.69478648, -0.00058976741, 0.0063805332, -4.7813743e-06, 0.0024423849, 0.00019367316, 0.0013923734, -3.3464387e-05
0.69290548, 0, 0.6956525, -0.00058964223, 0.0063533126, -4.7730991e-06, 0.0024338355, 0.00019285924, 0.0013701391, -3.2456351e-05
